L,p_error,num_success
3,0,1,100
3,0.00133333,1,88
3,0.00266667,1,61
3,0.004,1,52
3,0.00533333,1,45
3,0.00666667,1,52
3,0.008,1,49
3,0.00933333,1,45
3,0.0106667,1,47
3,0.012,1,50
5,0,1,100
5,0.00133333,1,76
5,0.00266667,1,52
5,0.004,1,58
5,0.00533333,1,45
5,0.00666667,1,56
5,0.008,1,48
5,0.00933333,1,49
5,0.0106667,1,49
5,0.012,1,46
7,0,1,100
7,0.00133333,1,66
7,0.00266667,1,52
7,0.004,1,44
7,0.00533333,1,53
7,0.00666667,1,45
7,0.008,1,41
7,0.00933333,1,46
7,0.0106667,1,53
7,0.012,1,52
9,0,1,100
9,0.00133333,1,60
9,0.00266667,1,44
9,0.004,1,53
9,0.00533333,1,45
9,0.00666667,1,59
9,0.008,1,51
9,0.00933333,1,52
9,0.0106667,1,47
9,0.012,1,46
11,0,1,100
11,0.00133333,1,55
11,0.00266667,1,46
11,0.004,1,42
11,0.00533333,1,62
11,0.00666667,1,53
11,0.008,1,53
11,0.00933333,1,45
11,0.0106667,1,54
11,0.012,1,50
13,0,1,100
13,0.00133333,1,60
13,0.00266667,1,44
13,0.004,1,47
13,0.00533333,1,57
13,0.00666667,1,46
13,0.008,1,47
13,0.00933333,1,52
13,0.0106667,1,48
13,0.012,1,56
15,0,1,100
15,0.00133333,1,50
15,0.00266667,1,57
15,0.004,1,53
15,0.00533333,1,46
15,0.00666667,1,42
15,0.008,1,42
15,0.00933333,1,51
15,0.0106667,1,46
15,0.012,1,48
17,0,1,100
17,0.00133333,1,52
17,0.00266667,1,48
17,0.004,1,53
17,0.00533333,1,60
17,0.00666667,1,39
17,0.008,1,46
17,0.00933333,1,49
17,0.0106667,1,54
17,0.012,1,59
